radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
301.524932,0.685,44.661711,0.531,4,15.101,0.03,15.85,0.054,15.403,0.069,14.884,0.056,14.62,0.129
301.525141,0.49,45.236972,0.774,2,15.938,0.018,17.055,0.034,16.416,0.049,15.532,0,15.142,-0
301.525537,0.814,44.502022,0.526,3,16.239,0.036,17.085,0.103,16.704,0.064,15.876,0.114,NA,NA
301.526034,0.938,44.894228,0.698,4,16.036,0.111,16.92,0.278,16.318,0.069,15.49,0.047,15.057,0.158
301.526065,0.968,45.262346,0.211,2,NA,NA,NA,NA,NA,NA,NA,NA,15.119,0.075
301.526149,0.579,45.388493,0.187,4,11.781,0.05,12.576,0.043,12.137,0.011,11.62,0.041,11.524,0.046
301.52628,0.624,44.964527,0.618,4,12.726,0.054,13.297,0.178,12.973,0.106,12.597,0.083,12.435,0.049
301.526467,1.035,45.063498,0.981,2,16.158,0.037,16.822,0.296,16.486,-0,15.854,-0,NA,NA
301.526572,0.395,44.808629,0.721,3,NA,NA,NA,NA,16.485,0.088,15.842,0.06,15.458,-0
301.526845,0.543,45.281043,0.455,4,14.659,0.041,15.536,0.057,15.007,0.057,14.462,0.064,14.247,0.053
301.527371,0.622,43.933935,0.26,4,14.042,0.046,14.65,0.033,14.291,0.036,13.901,0.052,13.777,-0
301.527425,0.773,43.820289,0.479,4,15.203,0.023,15.827,0.074,15.447,0.039,15,0.09,14.886,0.022
301.52747,0.564,45.420551,0.563,3,14.933,0.035,15.777,0.057,15.323,0.017,14.76,0.006,14.604,0.064
301.527624,1.44,43.494352,0.669,2,16.684,0.103,18.183,0.023,NA,NA,NA,NA,NA,NA
301.527645,0.561,44.216165,0.801,4,15.529,0.036,16.106,0.051,15.735,0.044,15.285,0.062,NA,NA
301.528004,0.573,44.096986,0.525,4,14.905,0.046,16.208,0.049,15.533,0.051,14.526,0.021,14.057,0.006
301.528059,0.814,45.056947,0.795,4,15.2,0.134,17.386,0.016,16.351,0.082,14.574,0.067,13.642,0.083
301.52807,0.408,44.102508,0.756,4,15.42,0.075,16.44,0.065,15.871,0.063,14.965,0.057,14.594,-0
301.528114,0.47,44.317205,0.346,5,9.897,-0,10.234,0.094,10.309,0.314,9.942,-0,10.101,-0
301.528516,0.596,44.596721,0.333,4,14.129,0.058,14.767,0.031,14.412,0.061,13.93,0.053,13.722,0.008
301.528563,0.534,44.199116,0.372,5,12.112,0.033,13.19,0.042,12.579,0.058,11.766,0.024,11.407,0.01
301.528792,0.54,43.906161,0.396,4,14.705,0.031,15.726,0.027,15.14,0.05,14.365,0.02,14.113,0
301.528823,0.398,44.767058,0.345,4,14.132,0.054,14.674,0.045,14.356,0.051,13.907,0.061,13.732,0.037
301.529573,0.451,44.227443,0.43,5,13.403,0.068,13.681,0.041,13.449,0.04,13.388,0.08,13.455,0.017
301.530034,0.408,44.146213,0.533,5,13.361,0.033,13.887,0.039,13.547,0.036,13.208,0.053,13.121,0
301.530174,0.555,43.628219,0.76,2,16.021,0.037,16.981,0,16.548,-0,15.844,-0,NA,NA
301.5307,0.849,45.301575,0.594,3,15.714,0.101,16.674,0.044,16.15,0.019,15.45,0.011,15.493,-0
301.531297,0.704,45.089784,0.632,4,NA,NA,NA,NA,16.074,0.125,14.176,0.058,12.629,0.094
301.531375,0.461,44.690306,0.404,4,13.704,0.041,14.576,0.05,14.085,0.059,13.405,0.061,13.152,0.034
301.531753,0.767,44.11153,0.591,4,15.603,0.063,16.278,0.118,15.88,0.03,15.34,0.082,15.227,0.111
301.531818,0.682,45.142246,0.725,4,15.107,0.1,16.845,0.042,16.036,0.016,14.649,0.076,13.996,-0
301.532064,1.037,44.541827,0.394,4,14.083,0.019,14.787,0.091,14.373,0.039,13.823,0.037,13.549,0.039
301.53212,0.434,44.133135,0.359,4,13.865,0.015,14.804,0.036,14.26,0.047,13.559,0.043,13.357,0.01
301.532228,0.916,44.541975,0.317,2,14.043,0.029,14.739,0.027,14.311,0.008,13.805,-0,NA,NA
301.532331,0.459,44.434354,0.293,5,11.542,0.032,12.75,0.034,12.094,0.053,11.171,0.044,10.829,0.071
301.532367,0.439,44.880496,1.301,3,14.963,0.11,15.771,0.056,15.101,0.094,14.635,0.049,14.348,0.045
301.53259,0.557,44.033745,0.36,5,12.366,0.034,13.001,0.029,12.613,0.043,12.222,0.034,12.092,0.031
301.532897,0.485,43.763305,0.339,4,15.045,0.029,15.994,0.048,15.449,0.037,14.801,0.037,14.576,-0
301.533038,0.704,44.04264,0.749,4,15.158,0.056,16.263,0.039,15.663,0.049,14.881,0.043,14.489,0.139
301.533271,0.899,44.500054,0.715,4,15.284,-0,NA,NA,16.333,0.093,14.311,0.047,13.246,0.055
301.533313,0.678,45.071943,0.619,4,15.734,0.068,17.025,0.043,16.359,0.026,15.384,0.03,14.908,0.103
301.533767,0.577,45.195807,0.439,4,14.546,0.043,15.399,0.056,14.937,0.026,14.362,0.037,14.095,0.023
301.534081,0.316,44.27056,0.336,4,14.054,0.043,14.682,0.033,14.3,0.04,13.885,0.047,13.755,0.008
301.534428,0.756,44.867793,0.944,4,15.455,0.058,16.22,0.182,15.751,0.104,15.197,0.009,14.909,0.095
301.534516,0.653,45.148623,1.503,2,16.33,0.073,17.567,0.097,16.801,-0,16.084,-0,NA,NA
301.534589,0.671,44.839655,0.705,4,15.477,0.073,16.216,0.166,15.771,0.075,15.254,0.117,14.966,0.055
301.534989,0.443,45.408226,0.591,2,15.166,0.014,16.094,0.037,15.621,-0,14.908,-0,14.588,-0
301.535052,0.612,44.170582,0.629,5,12.94,0.01,13.461,0.036,13.132,0.049,12.84,0.017,12.839,0.183
301.53532,0.311,44.059471,0.239,4,14.107,0.048,14.702,0.026,14.333,0.045,13.978,0.035,13.873,0.011
301.535621,0.624,44.483544,0.314,4,14.819,0.027,15.687,0.064,15.187,0.062,14.553,0.01,14.224,0.046
301.535745,0.53,44.258043,0.708,2,16.542,-0,17.346,-0,16.871,0.03,16.2,0.06,16.033,-0
301.535939,0.755,43.748422,0.353,4,15.009,0.13,17.523,0.052,16.258,0.07,14.243,0.055,13.351,0.117
301.536079,0.515,43.731931,0.389,4,14.575,0.036,15.407,0.04,14.935,0.037,14.399,0.053,14.221,0.015
301.536533,0.503,44.091405,0.538,4,15.017,0.039,15.662,0.045,15.262,0.042,14.803,0.037,14.685,0.073
301.536641,0.613,45.123697,0.315,3,14.086,0.027,15.263,0.072,14.642,0.038,13.791,0.006,13.518,0
301.537102,0.524,44.651633,1.05,3,NA,NA,NA,NA,17.392,0.085,15.386,0.053,13.272,0.09
301.537422,0.589,44.40832,0.298,5,11.175,0.038,12.362,0.038,11.717,0.048,10.839,0.044,10.469,0.064
301.537926,0.681,45.326576,0.431,2,14.944,-0,16.371,-0,15.7,0.049,14.747,0.193,14.399,0.189
301.537993,0.72,44.948196,0.688,5,12.886,0.049,13.571,0.176,13.218,0.081,12.748,0.051,12.49,0.059
301.53805,0.956,44.895211,0.533,4,15.073,0.027,15.842,0.201,15.369,0.092,14.81,0.066,14.581,0.039
301.538197,0.72,43.998236,0.601,4,15.22,0.051,16.074,0.04,15.563,0.063,14.946,0.059,14.605,-0
301.538326,0.63,44.979495,0.746,4,14.899,0.106,17.089,0.201,15.982,0.124,14.178,0.08,13.233,0.089
301.538337,0.884,45.217054,1.102,3,15.773,-0,16.815,-0.059,16.133,0.071,15.359,0.102,14.986,-0
301.538735,0.894,44.969484,0.674,4,15.666,0.13,17.574,0.346,16.627,0.073,15.003,0.067,14.263,0.092
301.538806,0.337,43.860216,0.287,4,14.02,0.023,14.612,0.035,14.253,0.037,13.915,0.04,13.836,0.069
301.53937,0.598,45.231851,0.482,4,14.807,0.055,15.749,0.016,15.268,0.033,14.628,0.08,14.294,0.083
301.539468,0.714,43.815182,0.461,4,14.541,0.183,15.184,0.042,14.708,0.055,14.333,0.179,14.066,0.057
301.539503,0.404,43.724709,0.284,5,12.77,0.039,13.289,0.032,12.96,0.04,12.693,0.029,12.652,0.044
301.539653,0.628,44.597615,0.667,3,15.628,-0,17.108,-0,16.289,-0.03,15.173,-0,14.631,-0
301.540259,0.489,45.384737,0.484,4,15.258,0.033,16.016,0.047,15.568,0.02,15.056,0.063,14.922,-0
301.540471,0.575,43.969395,0.421,4,14.259,0.056,14.896,0.036,14.502,0.049,14.121,0.051,13.975,0.018
301.540625,0.52,44.818875,0.38,4,14.442,0.077,14.971,0.081,14.662,0.064,14.257,0.08,14.025,0.094
301.541008,0.538,45.108867,0.449,3,14.46,0.031,15.958,0.031,15.221,0.025,14.047,0.024,13.574,0.019
301.541791,0.847,44.283185,0.233,2,15.326,0.01,16.193,0.114,15.722,-0,15.104,-0,14.804,0.034
301.541993,0.577,44.026147,0.361,5,11.765,0.031,12.742,0.035,12.206,0.039,11.478,0.033,11.218,0.051
301.542021,0.489,44.274145,0.475,5,12.628,0.039,13.285,0.037,12.883,0.041,12.437,0.049,12.285,0
301.542615,1.042,44.250416,0.57,4,15.768,-0,16.663,-0,16.193,0.079,15.525,0.044,15.23,0.073
301.542647,0.568,43.631129,0.283,5,12.903,0.046,13.468,0.03,13.147,0.035,12.853,0.055,12.764,0.05
301.54268,0.726,43.460045,0.387,4,15.414,0.061,16.288,0.021,15.808,0.042,15.223,0.057,14.919,0.008
301.5429,0.623,43.902462,0.379,4,14.826,0.026,15.66,0.008,15.155,0.046,14.578,0.03,14.312,-0
301.542966,1.033,43.530478,0.581,3,NA,NA,NA,NA,16.542,0.043,15.86,0.031,NA,NA
301.543024,0.89,44.63285,0.22,4,14.378,0.052,14.849,0.053,14.542,0.053,14.204,0.051,13.994,0.048
301.543032,1.283,43.931449,1.049,3,15.719,0.022,16.619,0.053,16.101,0.114,15.465,0.006,NA,NA
301.543127,0.414,45.349641,0.459,4,14.825,0.041,15.732,0.025,15.278,0.024,14.645,0.039,14.445,0.008
301.543256,0.455,44.605502,0.505,4,14.449,0.064,15.1,0.059,14.718,0.047,14.231,0.058,13.99,0.05
301.543443,0.586,44.74199,1.067,4,15.498,0.075,16.982,0.198,16.202,0.072,14.934,0.052,14.24,0.083
301.543472,0.791,43.957067,0.459,4,14.719,0.04,15.922,0.026,15.265,0.046,14.361,0.027,14.033,0.046
301.543643,0.419,44.008676,0.544,2,16.965,-0,18.47,-0,17.819,0.054,16.407,0.12,NA,NA
301.543713,0.546,44.785383,0.403,4,13.404,0.046,14.017,0.068,13.654,0.065,13.195,0.049,12.961,0.048
301.543747,0.834,44.117487,0.4,4,15.098,0.043,15.723,0.037,15.36,0.033,14.972,0.059,14.761,-0
301.543814,0.611,43.877134,0.441,3,15.53,0.063,16.364,0.084,15.897,0.067,15.267,0.009,15.057,0.086
301.544025,0.951,44.487567,0.673,3,15.315,0.006,16.114,0.133,15.68,0.046,15.034,0.023,14.757,0.008
301.544263,0.449,43.5418,0.438,5,13.807,0.022,14.553,0.042,14.13,0.045,13.654,0.022,13.526,0.061
301.544542,1.321,45.408162,0.57,3,15.697,-0,16.594,-0,16.037,0.041,15.533,0.047,15.151,0.051
301.545015,0.843,44.961358,0.706,4,15.777,0.056,16.771,0.266,16.253,0.141,15.392,0.1,15.095,0.045
301.545289,1.091,43.838676,0.667,2,NA,NA,NA,NA,17.442,0.235,16.069,0.084,15.603,-0
301.54571,0.509,43.755971,0.41,4,15.009,0.098,16.765,0.05,15.879,0.045,14.436,0.008,13.777,0.047
301.545767,0.799,44.051179,0.599,4,15.559,0.017,16.339,0.033,15.855,0.051,15.226,0.053,14.939,-0
301.545815,1.47,44.39552,0.829,2,16.09,0.011,16.876,0.132,NA,NA,NA,NA,NA,NA
301.545899,0.746,43.765663,0.231,4,14.336,0.085,14.947,0.023,14.561,0.034,14.189,0.075,14.075,0.089
301.545935,0.574,45.137021,0.341,4,13.728,0.077,15.421,0.067,14.561,0.039,13.262,0.036,12.683,0.08
301.546055,0.614,43.982669,0.269,4,14.673,0.021,15.375,0.036,14.963,0.042,14.523,0.041,14.309,0.037
301.546279,0.698,45.286822,0.342,4,14.137,0.042,14.935,0.043,14.501,0.016,13.914,0.044,13.75,0.044
301.546374,1.279,45.071399,0.606,2,16.15,-0,17.41,-0,NA,NA,NA,NA,15.294,-0.124
301.546945,0.737,43.480454,0.542,4,14.032,0.041,15.085,0.033,14.54,0.034,13.755,0.016,13.528,0.086
301.547943,0.667,44.983622,0.711,4,15.135,0.049,15.87,0.186,15.439,0.108,14.939,0.089,14.733,0.037
301.548162,0.64,44.648013,0.839,4,16.137,0.048,16.845,0.119,16.546,-0,15.859,-0,NA,NA
301.548232,0.611,43.516258,0.48,5,13.165,0.027,13.988,0.034,13.53,0.028,12.982,0.025,12.842,0.008
301.548322,0.566,45.431862,0.168,4,12.814,0.041,13.664,0.032,13.222,0.01,12.613,0.035,12.428,0.038
301.54845,0.731,43.573221,0.304,5,13.972,0.019,14.592,0.029,14.23,0.043,13.842,0.027,13.765,0.065
301.548607,0.731,43.673105,0.544,5,13.677,0.03,14.48,0.023,14.037,0.039,13.479,0.04,13.346,0.087
301.548875,0.651,44.420664,0.811,4,16.157,0.017,16.863,0.12,16.454,0.022,15.806,0.072,15.538,-0
301.548985,0.786,45.338483,0.815,4,15.838,0.034,16.736,0.087,16.252,0.031,15.581,0.058,15.307,-0
301.549032,0.598,44.790309,0.942,4,13.262,0.098,15.177,0.056,14.192,0.111,12.534,0.037,11.655,0.073
301.549116,0.762,44.530877,0.4,4,14.269,0.059,14.89,0.038,14.526,0.054,14.064,0.04,13.871,0.016
301.549364,0.676,43.705903,0.639,4,15.341,0.078,16.319,0.062,15.79,0.055,15.071,0.058,14.816,0.017
301.54984,0.453,45.064446,0.867,4,14.24,0.097,14.801,0.23,14.493,0.116,14.096,0.125,13.959,0.045
301.549952,0.704,44.268213,0.305,4,14.16,0.037,14.643,0.037,14.33,0.031,14.026,0.05,13.95,0.005
301.549966,1.609,44.403028,0.515,2,16.671,-0,17.274,-0.101,17.028,-0,16.286,-0,NA,NA
301.550144,1.207,44.036213,0.432,3,NA,NA,NA,NA,16.736,0.042,14.777,0.065,13.745,0.03
301.550185,0.622,44.581203,0.503,4,15.121,0.062,15.791,0.031,15.43,0.055,14.903,0.033,14.634,0.01
301.55022,0.78,45.042789,0.93,4,14.883,0.01,17.051,0.39,16.02,0.151,14.018,0.081,12.852,0.118
301.550229,0.868,44.752601,0.503,3,13.781,-0,15.784,-0.032,14.692,0.01,12.889,0.081,11.177,0.106
301.550464,0.385,44.181668,0.363,4,13.829,0.055,14.359,0.036,14.024,0.045,13.69,0.058,13.609,0.049
301.551568,0.47,44.140029,0.525,4,15.108,0.027,16.118,0.044,15.593,0.031,14.752,0.014,14.391,0.037
301.551673,0.461,43.86266,0.272,5,10.318,0.021,10.955,0.026,10.793,0.075,10.184,0.022,10.094,0.054
301.552126,0.54,45.101662,0.258,4,13.699,0.041,14.456,0.046,14.035,0,13.565,0.04,13.361,0.066
301.55221,1.116,44.594108,0.817,3,16.156,0.105,17.467,-0.124,16.737,0.037,15.631,0.029,15.219,-0
301.552242,0.573,43.886842,0.452,5,11.897,0.038,13.049,0.03,12.42,0.043,11.599,0.02,11.272,0.019
301.552554,0.652,45.01398,0.764,4,13.762,0.061,14.766,0.197,14.219,0.123,13.435,0.078,12.997,0.1
301.552575,1.141,44.823843,0.348,2,NA,NA,NA,NA,16.541,-0.046,15.652,-0,15.329,-0
301.552691,0.853,44.852763,0.407,4,15.669,0.085,16.495,0.193,15.934,0.094,15.343,0.054,NA,NA
301.553356,1.265,44.844727,0.479,2,15.774,0.06,16.671,0.322,NA,NA,NA,NA,NA,NA
301.554112,0.754,43.657271,0.436,3,15.265,0.093,16.04,0.009,15.571,0.015,15.035,0.017,14.928,-0
301.554698,0.528,44.019906,1.126,2,15.613,0.008,16.335,0.017,15.783,-0,15.273,-0,NA,NA
301.554893,0.695,44.084613,0.786,4,16.603,0.087,17.669,0.155,17.038,0.092,16.248,0.035,NA,NA
301.555187,0.394,43.995633,0.294,4,14.086,0.041,15.109,0.044,14.555,0.032,13.791,0.049,13.633,0.082
301.55532,0.639,44.501596,0.415,4,14.488,0.044,15.109,0.037,14.739,0.047,14.3,0.066,14.121,0.012
301.555486,0.639,45.086631,0.662,2,16.08,0.062,17.136,0.213,16.563,-0,15.845,-0,NA,NA
301.555874,0.457,43.948525,0.427,3,14.671,0.02,16.392,0.019,15.544,0.054,14.101,0.016,13.521,0.038
301.556332,0.753,44.960795,0.824,4,14.662,0.027,15.45,0.158,15.039,0.083,14.43,0.078,14.157,0.115
301.556453,0.672,45.320146,0.468,4,14.779,0.068,16.585,0.038,15.74,0.085,14.205,0.039,13.47,0.038
301.556651,0.59,44.804395,0.411,4,14.26,0.058,15.065,0.056,14.632,0.067,13.977,0.065,13.696,0.044
301.557327,0.522,44.756417,0.474,5,12.397,0.044,13.334,0.055,12.868,0.06,12.04,0.022,NA,NA
301.557363,0.774,43.680349,0.504,3,15.247,0.031,16,0.02,15.569,-0,15.076,-0,NA,NA
301.557368,0.563,44.799555,1.205,2,16.208,-0,16.557,-0.067,16.408,0,15.976,0,NA,NA
301.558116,0.25,45.413594,0.161,4,13.053,0.054,13.71,0.039,13.343,0.016,12.941,0.057,12.844,0.052
301.558185,1.047,44.348187,0.648,2,17.011,-0,17.707,-0.147,17.572,-0,16.675,-0,NA,NA
301.558827,0.407,45.253265,0.2,4,11.386,0.055,11.989,0.04,11.638,0.021,11.301,0.053,11.205,0.026
301.559326,0.624,44.221952,0.581,4,15.468,0.042,16.446,0.067,15.885,0.048,15.127,0.06,14.907,0.118
301.559514,0.841,44.077405,0.644,3,16.447,-0,17.969,-0,17.107,0.034,15.845,0.093,15.067,-0
301.559552,0.595,44.616203,0.362,5,9.861,-0,11.034,0.046,10.529,0.086,9.408,-0,9.052,-0
301.559608,0.379,44.485638,0.518,3,15.726,0.084,16.531,0.129,16.096,0.025,15.54,0.035,15.214,0.023
301.560012,0.63,44.384774,0.308,4,15.04,0.041,15.927,0.05,15.468,0.073,14.759,0.04,14.482,-0
301.560155,1.206,45.210179,0.747,2,16.184,-0,17.444,-0,16.958,0.11,15.874,0.049,15.32,0.123
301.560243,1.131,44.821053,0.915,3,15.792,0.014,16.455,0.022,16.074,0.037,15.476,0.089,15.374,0.316
301.560356,0.717,45.376362,1.075,2,16.521,-0,17.419,-0,16.936,-0.05,16.326,-0,15.832,-0
301.560398,0.632,43.671175,0.412,4,14.709,0.056,15.443,0.039,15.045,0.042,14.513,0.03,14.343,-0
301.560818,0.563,44.338771,0.694,4,16.188,-0,17.294,-0,16.595,0.098,15.701,0.113,15.398,-0
301.56085,0.614,45.300178,0.175,4,12.169,0.068,13.738,0.045,12.951,0.031,11.754,0.041,11.309,0.034
301.560978,0.782,43.640954,0.634,4,14.731,0.097,15.585,0.034,15.198,-0,14.495,-0,14.438,0.163
