2416199.822804	1903.231021	12.28	 0.06	14.98	301.56485	 44.45734	-64.6	0.222	i30221	98	128	0.000700
2416199.901756	1903.231238	12.46	 0.11	13.00	301.56544	 44.45761	-81.7	0.375	i30224	103	128	0.000700
2416216.840346	1903.277645	 0.00	 0.00	10.81	  0.00000	  0.00000	  0.0	0.000	ac03495	99	0	-1.000000
2416217.753864	1903.280148	12.32	 0.12	12.92	301.56495	 44.45713	-76.2	0.271	i30302	98	128	0.000700
2416217.772564	1903.280199	12.42	 0.13	13.22	301.56466	 44.45743	 74.5	0.222	i30304	98	128	0.000700
2416226.839435	1903.305040	12.29	 0.07	15.19	301.56476	 44.45717	 49.1	0.208	i30360	103	128	0.000700
2416230.819088	1903.315943	 0.00	 0.00	12.33	  0.00000	  0.00000	  0.0	0.000	ac03550	128	0	-1.000000
2416233.769722	1903.324027	12.33	 0.08	15.58	301.56490	 44.45727	 57.1	0.111	i30388	98	128	0.000700
2416235.773701	1903.329517	12.35	 0.11	15.29	301.56468	 44.45731	 32.9	0.155	i30407	103	128	0.000700
2416236.858456	1903.332489	 0.00	 0.00	10.80	  0.00000	  0.00000	  0.0	0.000	ac03584	108	0	-1.000000
2416244.769965	1903.354164	12.16	 0.17	12.84	301.56472	 44.45756	 60.7	0.213	i30448	103	128	0.000700
2416248.845428	1903.365330	 0.00	 0.00	10.87	  0.00000	  0.00000	  0.0	0.000	ac03631	99	0	-1.000000
2416253.792647	1903.378884	 0.00	 0.00	11.16	  0.00000	  0.00000	  0.0	0.000	ac03646	99	0	-1.000000
2416258.832453	1903.392692	12.30	 0.10	14.65	301.56512	 44.45700	-76.0	0.141	i30561	103	128	0.000700
2416261.799545	1903.400821	 0.00	 0.00	11.74	  0.00000	  0.00000	  0.0	0.000	ac03689	98	0	-1.000000
2416267.716509	1903.417032	12.32	 0.06	14.57	301.56482	 44.45720	 50.6	0.222	i30606	98	128	0.000700
2416267.819703	1903.417314	12.38	 0.12	13.64	301.56477	 44.45716	 76.7	0.267	i30608	98	128	0.000700
2416296.712289	1903.496472	 0.00	 0.00	11.72	  0.00000	  0.00000	  0.0	0.000	ac03739	98	0	-1.000000
2416299.596743	1903.504375	12.31	 0.10	14.64	301.56461	 44.45730	 79.7	0.187	i30644	98	128	0.000700
2416299.784082	1903.504888	12.33	 0.06	13.46	301.56517	 44.45739	 86.6	0.218	i30647	103	128	0.000700
