,REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
2721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432380.688138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.983568,0.0,0.0,0.0,0.0,0,ac,40293,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1947-07-14 04:30:55.123,1947.532022295891
2722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432384.693837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.685737,0.0,0.0,0.0,0.0,0,ac,40303,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1947-07-18 04:39:07.517,1947.542996813699
2723,420061551442725,8080.353,9810.85,-10.4675,301.56694,44.454217,13.063873,0.277102,12.703125,0.284371,2432392.670405,15381.53,-7.9781,-11.1887,6.34,3737.921,866.4933,76.5,0.537,0.00010800000000000001,9.35,0.017438,2.4655,0.0,13.278839000000001,0.188639,5.140902,-0.048096,0.387,143663284,ac,40314,360057,129,0,1349451776,32,28,26,21,18,12,8,5,293,0,1123,2,0,0,1,0,0,129,2672,12.703125,99.0,301.564633,44.457029999999996,-11.6,-10.0,0,0,0.0007,0,1947-07-26 04:05:22.992,1947.5648504246574
2726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432399.6317580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.648197999999999,0.0,0.0,0.0,0.0,0,ac,40325,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1947-08-02 03:09:43.891,1947.5839226246583
2728,420061551442725,13854.021,1705.4029999999998,-10.4573,301.563073,44.457236,12.68965,0.396358,12.373221000000001,0.393173,2432410.594058,15238.26,-6.8094,-10.9007,6.08,3435.5,530.0876,48.19,0.263,0.00013000000000000002,13.43,0.023126,19.1906,0.0,12.608310000000001,0.154573,5.21355,-0.049075,0.397,143663284,ac,40346,99522,134,8192,1349388290,44,41,40,32,22,14,7,2,73,0,189,2,0,0,8,0,0,134,1616,12.472901,0.160365,301.56463199999996,44.457029999999996,-11.6,-10.0,0,0,0.0007,0,1947-08-13 02:15:26.611,1947.6139563232878
2729,420061551442725,6293.76,10135.679,-13.0721,301.564752,44.457399,12.851294000000001,0.146514,12.424645,0.11560699999999999,2432410.607216,169378.7,-10.3216,-13.1087,3.5,4313.244000000001,3108.522,42.67,0.39399999999999996,0.000172,9.51,0.011293000000000001,3.0839,0.0,15.243573000000001,0.138773,1.24232,0.025997000000000003,0.391,143663284,rh,14321,337983,108,0,1349451776,123,112,98,86,76,60,45,27,423,0,1167,31,0,0,1,0,0,108,1428,12.424645,99.0,301.56463199999996,44.457029999999996,-11.6,-10.0,0,0,0.0007,0,1947-08-13 02:34:23.462,1947.613992372603
2730,420061551442725,2330.799,10379.940999999999,-11.5655,301.563856,44.457097999999995,12.946916,0.21228400000000003,12.574867,0.171605,2432420.589588,42285.02,-9.2405,-11.7002,3.87,3099.237,2775.8179999999998,55.39,0.221,0.00011399999999999999,4.31,0.0078,11.8878,0.0,14.252161,0.203996,3.410947,-0.015443,0.38799999999999996,143663284,ac,40362,295579,129,0,1349453824,35,30,26,22,18,11,10,4,575,0,1156,2,0,0,4,0,0,129,2162,12.530795,0.185496,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-08-23 02:09:00.403,1947.6413413369862
2731,420061551442725,11091.752,1722.882,-11.1502,301.566154,44.457822,12.48643,0.36475599999999997,12.370063,0.295325,2432430.597161,28844.87,-7.9537,-11.5918,3.5,2807.987,824.9497,61.69,0.22899999999999998,0.000156,8.68,0.015156000000000001,17.3444,0.0,12.958881,0.179964,4.0311,-0.211245,0.384,143663284,ac,40381,50008,134,0,1349453824,50,43,37,32,28,18,11,7,99,0,181,2,0,0,8,0,0,134,1685,12.322558,0.180991,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-09-02 02:19:54.710,1947.668759345206
2732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432433.616488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.724368,0.0,0.0,0.0,0.0,0,ac,40384,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1947-09-05 02:47:44.563,1947.6770314739724
2733,420061551442725,15413.018999999998,10145.615,-12.4061,301.56541699999997,44.457961,12.670592999999998,0.11638699999999999,12.221751,0.083954,2432436.5529830004,91713.82,-10.0471,-12.4161,3.5,2766.329,2608.481,14.78,0.322,0.000118,7.37,0.008647,7.9543,0.0,13.959929,0.137889,2.1069880000000003,0.034394,0.386,143663284,rh,14340,266779,143,0,1349451776,86,84,75,53,41,32,22,14,198,0,1194,31,0,0,5,0,0,143,1780,12.221751,99.0,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-09-08 01:16:17.731,1947.6850766657547
2734,420061551442725,2183.7929999999997,10527.198999999999,-11.4043,301.56534500000004,44.456687,13.012635000000001,0.21098000000000003,12.601952,0.17616500000000002,2432437.56824,36452.46,-8.8755,-11.5604,3.8,3701.009,2113.007,71.31,0.195,0.000144,4.73,0.008543,12.0532,0.0,14.315998,0.20924,3.7150339999999997,0.013983,0.384,143663284,ac,40389,435091,129,0,1349453824,44,38,31,24,18,12,10,5,537,0,1156,2,0,0,4,0,0,129,2162,12.520795,0.175602,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-09-09 01:38:15.936,1947.6878581917806
2735,420061551442725,16660.412,12180.61,-14.3558,301.564544,44.457124,12.802795,0.162157,12.288819,0.091424,2432438.565145,552466.9,-11.0277,-14.6681,5.2,98.11094,6044.257,3.6,0.595,0.000263,17.4,0.020267,9.4449,0.0,13.354513,0.201044,2.651875,0.107116,0.384,143663284,rh,14345,326683,143,0,1349451776,188,172,154,127,104,71,56,29,42,0,1397,31,0,0,7,0,0,143,1475,12.288819,99.0,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-09-10 01:33:48.528,1947.6905894383558
2736,420061551442725,7760.956,9625.828000000001,-12.892999999999999,301.56685699999997,44.457798,12.655954,0.20532899999999998,12.257585,0.1743,2432446.5735959997,143611.1,-8.6211,-13.3637,5.14,4038.77,1806.906,85.08,0.28600000000000003,0.00054,14.04,0.026208999999999996,3.1237,0.0,14.239542000000002,0.20008599999999999,7.624249000000001,-0.006411,0.387,143663284,ac,40409,327590,129,0,1349453827,158,143,126,103,89,62,36,13,336,0,1072,2,0,0,1,0,0,129,1754,12.33583,0.204965,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-09-18 01:45:58.694,1947.7125303999992
2737,420061551442725,2260.3360000000002,10514.788999999999,-11.2975,301.56618100000003,44.456379,12.637804,0.233579,12.376766,0.198685,2432459.537031,33036.6,-8.8475,-11.5286,3.97,3731.697,1919.261,-82.0,0.25,0.000101,6.02,0.010884,11.9156,0.0,13.570571,0.189288,3.8763089999999996,-0.13309,0.386,143663284,ac,40423,196677,129,0,1349453824,30,27,26,20,14,8,8,2,305,0,1156,2,0,0,4,0,0,129,2162,12.284626,0.201995,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-10-01 00:53:19.478,1947.748046660274
2738,420061551442725,11015.222,1700.099,-11.645,301.563785,44.45625,12.425645,0.336264,12.383325,0.23309899999999997,2432464.5287470003,45497.28,-8.4536,-11.8776,5.72,3017.15,1610.638,-9.81,0.218,0.000169,8.48,0.014837999999999999,17.3752,0.0,13.382712,0.122376,5.263139,-0.314708,0.387,143663284,ac,40429,76412,134,0,1349453824,56,54,49,45,34,25,13,5,145,0,181,2,0,0,8,0,0,134,1685,12.342812,0.16514700000000002,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-10-06 00:41:23.741,1947.7617225945212
2739,420061551442725,15358.583,10864.454,-13.8551,301.564947,44.457440000000005,12.982998,0.17343599999999998,12.468969,0.12175899999999999,2432470.5474610003,348362.9,-10.8386,-13.8837,3.56,1940.402,4943.935,52.06,0.223,0.000197,9.13,0.010716,7.8848,0.0,15.059529999999999,0.143299,1.7024759999999999,0.080009,0.401,143663284,rh,14371,342273,143,0,1349453824,143,133,115,101,89,75,54,35,320,0,1244,31,0,0,5,0,0,143,1456,12.368864,0.135141,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-10-12 01:08:20.630,1947.7782122219185
2740,420061551442725,11754.053,2127.512,-12.6769,301.564432,44.456328000000006,12.873876,0.181046,12.430150999999999,0.17694100000000001,2432474.536036,117697.3,-9.1616,-12.7477,3.74,2434.994,2434.574,13.23,0.28600000000000003,0.000327,7.88,0.013772,16.9694,0.0,14.574637,0.190684,4.599861,0.051361000000000004,0.401,143663284,ac,40462,70858,134,128,1349451779,105,93,76,65,53,42,32,21,217,0,233,2,0,0,7,0,1,134,1704,12.430150999999999,99.0,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-10-16 00:51:53.510,1947.789139824658
2741,420061551442725,13735.695,2444.244,-12.2373,301.563577,44.457051,12.834007000000001,0.17402,12.392759,0.172494,2432481.551604,78510.88,-8.3013,-12.2865,5.66,3635.884,1188.149,-84.85,0.341,0.0003,11.57,0.019378,17.2979,0.0,12.868752,0.11860699999999999,3.9190980000000004,0.00866,0.42700000000000005,143663284,ac,40483,51961,134,8192,1349386242,111,107,100,86,73,63,51,27,116,0,289,2,0,0,8,0,0,134,1706,12.392759,99.0,301.56463199999996,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-10-23 01:14:18.586,1947.8083605589038
2742,420061551442725,8035.375,10060.459,-12.2637,301.565962,44.457525,12.838189999999999,0.196732,12.44239,0.22798200000000002,2432491.512778,80438.82,-8.8314,-12.3215,3.5,3662.1090000000004,2148.43,-57.81,0.012,0.00025699999999999996,7.74,0.014438999999999999,2.1129,0.0,14.156672,0.18018399999999998,4.755008,-0.031852,0.418,143663284,ac,40495,315604,129,0,1349453824,74,72,64,48,37,22,14,7,479,0,1123,2,0,0,1,0,0,129,2258,12.411373,0.157116,301.564631,44.457029,-11.6,-10.0,0,0,0.0007,0,1947-11-02 00:18:24.019,1947.8356514465752
2743,420061551442725,7959.153,9938.562,-12.6594,301.56483199999997,44.457298,12.941013,0.29643600000000003,12.349382,0.12730999999999998,2432659.840436,115817.6,-8.8558,-13.1523,6.51,4979.2,1939.549,74.52,0.282,0.000348,10.79,0.02014,2.4325,0.0,13.836891,0.189154,5.671716,0.146727,0.451,143663284,ac,40687,326152,129,0,1349453824,102,100,84,74,57,46,30,17,267,0,1122,2,0,0,1,0,0,129,1844,12.303542,0.170292,301.564629,44.457028,-11.6,-10.0,0,0,0.0007,0,1948-04-18 08:10:13.670,1948.2960121202184
2744,420061551442725,8127.193,17836.643,-13.5002,301.564437,44.456671,12.499483999999999,0.293089,12.229067,0.17286400000000002,2432728.702071,251238.2,-10.6806,-13.5091,3.5,1984.844,4430.079000000001,49.93,0.185,0.00015800000000000002,8.78,0.010289,8.144,0.0,14.835965,0.187159,2.490224,-0.114231,0.40700000000000003,143663284,rh,14515,458653,143,0,1349451776,115,101,90,76,63,48,39,21,322,0,2023,31,0,0,5,0,0,143,1574,12.229067,99.0,301.564629,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-06-26 04:50:58.934,1948.484158663934
2745,420061551442725,6382.183000000001,18702.058999999997,-14.0071,301.564139,44.45705,12.642071000000001,0.21814699999999998,12.314886999999999,0.085556,2432731.661774,400722.5,-10.6392,-14.0666,3.5,2045.259,4240.439,77.03,0.28600000000000003,0.00022999999999999998,11.55,0.013465999999999999,9.5312,0.0,14.82787,0.14288,3.12276,-0.09565599999999999,0.433,143663284,rh,14518,516739,143,0,1349453824,167,160,139,125,109,88,70,44,302,0,2118,31,0,0,6,0,0,143,1590,12.289413,0.109293,301.564629,44.457027000000004,-11.6,-10.0,0,0,0.006944,0,1948-06-29 03:52:57.274,1948.4922452841533
2746,420061551442725,11829.646,5789.22,-12.9305,301.565359,44.45727,13.084674,0.21664499999999998,12.461284,0.23420700000000003,2432735.6835290003,148668.5,-10.3754,-13.0166,3.5,4336.63,3227.44,26.48,0.11199999999999999,0.000124,7.31,0.008612,7.1847,0.0,14.830454000000001,0.176262,2.490453,0.210294,0.40700000000000003,143663284,rh,14524,154646,98,0,1349454848,87,82,67,59,50,39,31,18,351,0,683,31,0,0,4,0,0,98,1290,12.378546,0.151098,301.564688,44.457004,-11.6,-10.0,0,0,0.0007,0,1948-07-03 04:24:16.906,1948.503233685793
2747,420061551442725,8309.117,17792.287,-14.2356,301.564404,44.457229999999996,12.578042,0.285236,12.30069,0.179824,2432737.688168,494602.6,-10.7999,-14.2528,3.5,2801.651,4631.05,30.47,0.39899999999999997,0.00023500000000000002,13.63,0.01599,8.0781,0.0,15.222584,0.143451,1.891747,-0.098756,0.401,143663284,rh,14529,501650,143,0,1349451777,171,165,155,135,119,105,84,62,214,0,2023,31,0,0,5,0,0,143,1160,12.30069,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-05 04:30:57.715,1948.50871084153
2748,420061551442725,7212.515,14201.688999999998,-12.3369,301.565487,44.457621,12.677255,0.242948,12.284253,0.22948400000000002,2432740.675212,86048.73,-9.0945,-12.4307,3.5,4339.944,2145.555,-71.14,0.387,0.000357,9.54,0.017676,6.6271,0.0,14.608823999999998,0.239488,4.751459,0.009322,0.40399999999999997,143663284,ac,40738,549734,130,0,1349453827,109,97,70,58,41,31,21,11,397,0,1620,2,0,0,2,0,0,130,1501,12.205647,0.180801,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-08 04:12:18.317,1948.5168721639345
2749,420061551442725,6561.993,17540.779,-14.524000000000001,301.56433799999996,44.457103000000004,12.307414999999999,0.513096,12.124221,0.256092,2432741.615717,645069.1,-11.1559,-14.5522,3.5,571.7311,6512.2609999999995,33.81,0.12300000000000001,0.00023199999999999997,10.46,0.012261,8.1781,0.0,16.053595,0.21149600000000002,2.389799,-0.224546,0.456,143663284,rh,14533,631388,143,0,1349453825,167,158,148,135,120,103,79,56,251,0,1968,31,0,0,5,0,0,143,1158,12.3944,0.22382,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-09 02:46:37.949,1948.5194418497265
2750,420061551442725,6702.0419999999995,17522.209,-14.0914,301.564265,44.456896,12.246935,0.361108,12.101789,0.204171,2432742.67119,433080.8,-10.7252,-14.1023,3.5,2821.8459999999995,4503.167,45.31,0.34600000000000003,0.00021,12.45,0.014591999999999999,8.0936,0.0,15.370384,0.142594,1.527348,-0.214166,0.40299999999999997,143663284,rh,14535,516880,143,0,1349453824,153,146,136,123,111,96,83,53,269,0,1969,31,0,0,4,0,0,143,1158,12.154705,0.164758,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-10 04:06:30.816,1948.522325655738
2751,420061551442725,7100.531,14715.301000000001,-12.6228,301.565154,44.45708,12.828702999999999,0.23587800000000003,12.443597,0.188459,2432743.7211189996,111970.4,-9.4199,-12.9602,5.12,4521.562,2958.975,34.03,0.065,0.000256,7.3,0.013496000000000001,7.5861,0.0,14.870787,0.200266,4.027138,0.00671,0.385,143663284,ac,40744,504903,130,0,1349453827,78,69,60,48,34,30,20,13,677,0,1670,2,0,0,2,0,0,130,1519,12.367986,0.15626099999999998,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-11 05:18:24.682,1948.5251943142066
2752,420061551442725,6511.590999999999,10170.257,-11.3774,301.56437200000005,44.457190000000004,12.391832,0.479863,12.376947999999999,0.10603599999999999,2432743.805958,35558.84,-8.9832,-11.3472,3.5,7172.409000000001,913.5361,84.4,0.047,9.499999999999999e-05,6.97,0.008289,2.7766,0.0,15.265548999999998,0.232952,1.764132,-0.355588,0.40399999999999997,143663284,rh,14538,124619,108,0,1349452800,67,66,62,54,45,36,25,16,583,0,1168,31,0,0,1,0,0,108,1356,12.376947999999999,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-11 07:20:34.771,1948.525426114754
2753,420061551442725,6858.009,14536.069,-11.3914,301.56413399999997,44.457118,12.908781,0.270214,12.292761,0.157671,2432747.768122,36020.49,-8.3836,-11.6586,3.55,6525.306,1270.4289999999999,4.79,0.163,0.000164,7.09,0.013105,7.5131,0.0,13.828978,0.179039,3.522807,0.25653200000000004,0.392,143663284,ac,40748,346520,130,0,1349454848,48,46,40,31,24,18,13,6,426,0,1669,2,0,0,2,0,0,130,1519,12.24734,0.17278,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-15 06:26:05.741,1948.536251699454
2755,420061551442725,10104.22,11788.65,-14.3697,301.564527,44.456842,12.748265,0.200721,12.353204,0.191404,2432758.487241,559595.2,-12.5096,-14.4904,3.74,3465.969,4281.075,-52.02,0.052000000000000005,8.3e-05,11.69,0.005861,0.7936,0.0,16.404442,0.13589400000000001,0.883552,0.07913300000000001,0.384,143663284,ir,10609,283113,132,512,1886325762,331,292,233,188,156,124,92,60,365,0,1328,20,0,0,1,0,0,132,640,12.291253999999999,0.18568900000000002,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,1.0,0,1948-07-25 23:41:37.622,1948.5655389098358
2756,420061551442725,7870.831,9858.73,-11.972999999999999,301.563443,44.456271,12.728232,0.249534,12.368203999999999,0.186621,2432758.6347560002,61547.77,-8.366,-12.6804,6.33,3863.4770000000003,1643.098,5.89,0.179,0.00020899999999999998,13.86,0.02586,2.5997,0.0,13.326591,0.20840999999999998,5.779694999999999,-0.0217,0.39899999999999997,143663284,ac,40757,245961,129,0,1349451778,62,54,47,35,23,17,10,2,244,0,1122,2,0,0,1,0,0,129,2150,12.368203999999999,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-26 03:14:02.918,1948.5659419562849
2757,420061551442725,7615.081999999999,9943.124,-11.9871,301.565439,44.457194,12.852985,0.24837199999999998,12.474865,99.0,2432758.675616,62350.23,-8.9056,-12.3321,4.2,3439.3940000000002,2183.384,51.98,0.10800000000000001,0.000181,8.99,0.016752,2.8599,0.0,13.539622,0.20743499999999998,5.530791000000001,0.003804,0.386,143663284,ac,40758,246971,129,4096,1349453824,52,48,37,30,23,19,12,3,289,0,1121,2,0,0,1,0,0,129,2257,12.370931,0.221306,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-07-26 04:12:53.222,1948.566053595628
2758,420061551442725,8258.334,5786.291,-13.9738,301.56478599999997,44.456955,12.829583999999999,0.260424,12.275161,0.180555,2432761.780621,388602.5,-12.7334,-14.1208,3.5,6158.385,1917.4160000000002,-84.42,0.099,3.1e-05,15.05,0.004499,1.2013,0.0,16.769308,0.129642,0.848057,0.199971,0.42100000000000004,143663284,mc,36049,53543,98,0,1349454848,349,321,276,235,203,169,132,90,152,0,818,24,0,0,2,0,0,98,118,12.214914,0.186987,301.564688,44.457004,-11.6,-10.0,0,0,0.0075,0,1948-07-29 06:44:05.654,1948.5745372158472
2759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432775.604459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03922,0.0,0.0,0.0,0.0,0,ac,40804,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-08-12 02:30:25.258,1948.6123072650269
2760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432776.594457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.946659,0.0,0.0,0.0,0.0,0,ac,40805,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-08-13 02:16:01.085,1948.6150121775956
2761,420061551442725,7789.736,9944.729,-12.2364,301.562706,44.457409999999996,12.62472,0.224913,12.342901,0.22305300000000003,2432789.621889,78440.42,-8.8326,-12.3895,3.82,4102.183,2008.5420000000001,-45.49,0.079,0.000254,8.42,0.015694,2.6262,0.0,13.977456,0.205533,5.813525,-0.09048099999999999,0.385,143663284,ac,40823,267392,129,0,1349451776,74,71,63,50,36,29,17,9,422,0,1122,2,0,0,1,0,0,129,2150,12.342901,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-08-26 02:55:31.210,1948.650606254098
2762,420061551442725,7741.188,17281.789,-12.2684,301.565739,44.456677,12.625966,0.301489,12.37878,0.189309,2432789.677639,80793.81,-9.1359,-12.4231,3.5,3560.7270000000003,2624.715,77.62,0.122,0.000165,6.67,0.012019,11.7476,0.0,13.807097,0.168398,3.552027,-0.10806199999999999,0.40299999999999997,143663284,ac,40824,317183,130,0,1349453824,51,49,43,36,28,21,17,7,310,0,1972,2,0,0,4,0,0,130,1988,12.320426,0.157177,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-08-26 04:15:48.010,1948.650758576503
2763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432791.5666590002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.171318,0.0,0.0,0.0,0.0,0,ac,40831,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-08-28 01:35:59.338,1948.6559198333339
2764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432792.658462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.410614,0.0,0.0,0.0,0.0,0,ac,40836,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-08-29 03:48:11.117,1948.6589029016395
2765,420061551442725,11184.252,2080.465,-12.9973,301.564191,44.457069,12.525648,0.27174899999999996,12.348543,0.17766400000000002,2432802.5824080002,158089.4,-9.1482,-13.105,4.59,2909.039,2722.862,53.47,0.138,0.000304,10.05,0.017596,16.7719,0.0,14.061494,0.191771,5.028368,-0.161683,0.384,143663284,ac,40859,57332,134,0,1349451776,99,94,87,75,62,48,31,14,236,0,232,2,0,0,7,0,0,134,1289,12.348543,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-09-08 01:58:40.051,1948.6860175081974
2766,420061551442725,8161.356,18142.221,-12.5388,301.56457400000005,44.457174,12.528758,0.260826,12.335881,0.194708,2432803.550918,103642.0,-9.5618,-12.6839,3.5,3018.8059999999996,3492.4320000000002,19.9,0.115,0.000176,5.92,0.01059,13.2017,0.0,14.285016,0.182669,3.612249,-0.164675,0.386,143663284,ac,40864,455327,130,0,1349451776,55,51,47,35,30,24,16,11,419,0,2073,2,0,0,5,0,0,130,2006,12.335881,99.0,301.56462799999997,44.457027000000004,-11.6,-10.0,0,0,0.0007,0,1948-09-09 01:13:19.315,1948.6886637103821
2767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432807.589457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.189713000000001,0.0,0.0,0.0,0.0,0,ac,40872,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-09-13 02:08:49.085,1948.6996979699456
2768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432808.5680279997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.878357000000001,0.0,0.0,0.0,0.0,0,ac,40876,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-09-14 01:37:57.619,1948.7023716612014
2769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432811.593425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.935162,0.0,0.0,0.0,0.0,0,ac,40879,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1948-09-17 02:14:31.920,1948.7106377732243
2770,420061551442725,2332.683,10573.354,-12.8882,301.566499,44.457006,12.902901,0.30163,12.296488,99.0,2432821.530403,142984.2,-9.6036,-13.1627,4.25,3633.147,3644.735,-77.95,0.162,0.000271,7.06,0.012757,11.7624,0.0,14.787993,0.21428699999999998,4.5344169999999995,0.239177,0.384,143663284,ac,40895,374832,129,4096,1349453827,83,71,60,48,37,30,19,12,507,0,1206,2,0,0,4,0,0,129,1370,12.215061,0.19122999999999998,301.56462700000003,44.457026,-11.6,-10.0,0,0,0.0007,0,1948-09-27 00:43:46.819,1948.7377879863384
2771,420061551442725,7936.079000000001,21031.729,-14.6765,301.565438,44.45704,12.711466999999999,0.405342,12.239930000000001,0.23418000000000003,2432828.597278,742353.9,-10.929,-14.6444,3.5,1863.616,5199.463,-77.0,0.494,0.000323,20.05,0.023053999999999998,11.8126,0.0,15.055229999999998,0.142825,2.44021,0.177453,0.384,143663284,rh,14797,582239,143,640,2020540419,243,224,201,179,157,128,102,64,117,0,2372,31,0,0,8,0,8,143,1232,12.239930000000001,99.0,301.56462700000003,44.457026,-11.6,-10.0,0,0,1.0,0,1948-10-04 02:20:04.819,1948.7570963879778
